================ edge-reduction λ sweep ================
date         : 2026-07-02T20:11:47+02:00
host         : pop-os
git commit   : 1ac97c3 (research/wgp-2026)
python       : Python 3.14.4
base config  : experiments/edge_reduction/config.py
instance     : assembly_2
parts file   : data/assembly_2/assembly_2_parts.json
num_phases   : 3
lambda grid  : 0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8
jobs (par.)  : 8
rundir       : experiments/edge_reduction/sweeps/assembly_2_np_3
=======================================================

----------------- λ = 0.1 -----------------
2026-07-02 20:11:47.743 | INFO     | __main__:<module>:193 - Running /home/utg/Work/PyCAALP/experiments/edge_reduction/run.py
2026-07-02 20:11:47.743 | INFO     | __main__:<module>:194 - ASSEMBLY_FNAME='data/assembly_2/assembly_2_parts.json'
2026-07-02 20:11:47.743 | INFO     | __main__:<module>:196 - DFM_FNAME='data/assembly_2/assembly_2_dfm.json'
2026-07-02 20:11:47.743 | INFO     | __main__:<module>:197 - NUM_PHASES=3
2026-07-02 20:11:47.743 | INFO     | __main__:<module>:198 - RES_FNAME='experiments/edge_reduction/sweeps/assembly_2_np_3/lambda_0.1/res.pkl'
2026-07-02 20:11:47.743 | INFO     | experiments.edge_reduction.scripts.combination_runs:run_full_edge_reduction_change:98 - Running test with: red_perc=0
2026-07-02 20:11:47.746 | INFO     | pycaalp.gapp.assembly_digraph:compute_assembly_digraph_complete:395 - Computing assembly digraph...
2026-07-02 20:15:06.634 | INFO     | pycaalp.time_balancing.model:run_mip:430 - Running MIP solver ...
2026-07-02 20:19:08.845 | INFO     | experiments.edge_reduction.scripts.combination_runs:run_full_edge_reduction_change:98 - Running test with: red_perc=10
2026-07-02 20:19:08.848 | INFO     | pycaalp.gapp.assembly_digraph:compute_assembly_digraph_complete:395 - Computing assembly digraph...
2026-07-02 20:26:19.945 | INFO     | pycaalp.time_balancing.model:run_mip:430 - Running MIP solver ...
2026-07-02 20:28:56.334 | INFO     | pycaalp.gapp.assembly_digraph:compute_assembly_digraph_complete:395 - Computing assembly digraph...
2026-07-02 20:36:15.166 | INFO     | pycaalp.time_balancing.model:run_mip:430 - Running MIP solver ...
2026-07-02 20:40:24.844 | INFO     | pycaalp.gapp.assembly_digraph:compute_assembly_digraph_complete:395 - Computing assembly digraph...
2026-07-02 20:47:39.668 | INFO     | pycaalp.time_balancing.model:run_mip:430 - Running MIP solver ...
2026-07-02 20:50:15.317 | INFO     | pycaalp.gapp.assembly_digraph:compute_assembly_digraph_complete:395 - Computing assembly digraph...
2026-07-02 20:57:31.871 | INFO     | pycaalp.time_balancing.model:run_mip:430 - Running MIP solver ...
2026-07-02 21:00:57.077 | INFO     | pycaalp.gapp.assembly_digraph:compute_assembly_digraph_complete:395 - Computing assembly digraph...
2026-07-02 21:08:18.879 | INFO     | pycaalp.time_balancing.model:run_mip:430 - Running MIP solver ...
2026-07-02 21:13:20.390 | INFO     | experiments.edge_reduction.scripts.combination_runs:run_full_edge_reduction_change:98 - Running test with: red_perc=20
2026-07-02 21:13:20.393 | INFO     | pycaalp.gapp.assembly_digraph:compute_assembly_digraph_complete:395 - Computing assembly digraph...
2026-07-02 21:20:53.434 | INFO     | pycaalp.time_balancing.model:run_mip:430 - Running MIP solver ...
2026-07-02 21:24:56.219 | INFO     | pycaalp.gapp.assembly_digraph:compute_assembly_digraph_complete:395 - Computing assembly digraph...
2026-07-02 21:32:18.477 | INFO     | pycaalp.time_balancing.model:run_mip:430 - Running MIP solver ...
2026-07-02 21:34:36.249 | INFO     | pycaalp.gapp.assembly_digraph:compute_assembly_digraph_complete:395 - Computing assembly digraph...
2026-07-02 21:42:08.486 | INFO     | pycaalp.time_balancing.model:run_mip:430 - Running MIP solver ...
2026-07-02 21:44:36.801 | INFO     | pycaalp.gapp.assembly_digraph:compute_assembly_digraph_complete:395 - Computing assembly digraph...
2026-07-02 21:52:01.762 | INFO     | pycaalp.time_balancing.model:run_mip:430 - Running MIP solver ...
2026-07-02 21:54:53.543 | INFO     | pycaalp.gapp.assembly_digraph:compute_assembly_digraph_complete:395 - Computing assembly digraph...
2026-07-02 22:02:09.138 | INFO     | pycaalp.time_balancing.model:run_mip:430 - Running MIP solver ...
2026-07-02 22:04:50.690 | INFO     | experiments.edge_reduction.scripts.combination_runs:run_full_edge_reduction_change:98 - Running test with: red_perc=30
2026-07-02 22:04:50.692 | INFO     | pycaalp.gapp.assembly_digraph:compute_assembly_digraph_complete:395 - Computing assembly digraph...
2026-07-02 22:12:49.430 | INFO     | pycaalp.time_balancing.model:run_mip:430 - Running MIP solver ...
2026-07-02 22:14:30.016 | INFO     | pycaalp.gapp.assembly_digraph:compute_assembly_digraph_complete:395 - Computing assembly digraph...
2026-07-02 22:21:59.429 | INFO     | pycaalp.time_balancing.model:run_mip:430 - Running MIP solver ...
2026-07-02 22:39:13.011 | INFO     | pycaalp.gapp.assembly_digraph:compute_assembly_digraph_complete:395 - Computing assembly digraph...
2026-07-02 22:47:04.705 | INFO     | pycaalp.time_balancing.model:run_mip:430 - Running MIP solver ...
2026-07-02 22:50:00.964 | INFO     | pycaalp.gapp.assembly_digraph:compute_assembly_digraph_complete:395 - Computing assembly digraph...
2026-07-02 22:57:48.700 | INFO     | pycaalp.time_balancing.model:run_mip:430 - Running MIP solver ...
2026-07-02 23:00:06.672 | INFO     | pycaalp.gapp.assembly_digraph:compute_assembly_digraph_complete:395 - Computing assembly digraph...
2026-07-02 23:07:36.860 | INFO     | pycaalp.time_balancing.model:run_mip:430 - Running MIP solver ...
2026-07-02 23:10:11.601 | INFO     | experiments.edge_reduction.scripts.combination_runs:run_full_edge_reduction_change:98 - Running test with: red_perc=40
2026-07-02 23:10:11.604 | INFO     | pycaalp.gapp.assembly_digraph:compute_assembly_digraph_complete:395 - Computing assembly digraph...
2026-07-02 23:17:56.611 | INFO     | pycaalp.time_balancing.model:run_mip:430 - Running MIP solver ...
2026-07-02 23:19:56.373 | INFO     | pycaalp.gapp.assembly_digraph:compute_assembly_digraph_complete:395 - Computing assembly digraph...
2026-07-02 23:27:33.910 | INFO     | pycaalp.time_balancing.model:run_mip:430 - Running MIP solver ...
2026-07-02 23:29:18.519 | INFO     | pycaalp.gapp.assembly_digraph:compute_assembly_digraph_complete:395 - Computing assembly digraph...
2026-07-02 23:37:16.164 | INFO     | pycaalp.time_balancing.model:run_mip:430 - Running MIP solver ...
2026-07-02 23:39:14.703 | INFO     | pycaalp.gapp.assembly_digraph:compute_assembly_digraph_complete:395 - Computing assembly digraph...
2026-07-02 23:47:00.204 | INFO     | pycaalp.time_balancing.model:run_mip:430 - Running MIP solver ...
2026-07-02 23:48:52.558 | INFO     | pycaalp.gapp.assembly_digraph:compute_assembly_digraph_complete:395 - Computing assembly digraph...
2026-07-02 23:55:53.419 | INFO     | pycaalp.time_balancing.model:run_mip:430 - Running MIP solver ...
2026-07-02 23:57:23.476 | INFO     | experiments.edge_reduction.scripts.combination_runs:run_full_edge_reduction_change:98 - Running test with: red_perc=50
2026-07-02 23:57:23.479 | INFO     | pycaalp.gapp.assembly_digraph:compute_assembly_digraph_complete:395 - Computing assembly digraph...
2026-07-03 00:04:51.111 | INFO     | pycaalp.time_balancing.model:run_mip:430 - Running MIP solver ...
2026-07-03 00:06:58.648 | INFO     | pycaalp.gapp.assembly_digraph:compute_assembly_digraph_complete:395 - Computing assembly digraph...
2026-07-03 00:14:23.188 | INFO     | pycaalp.time_balancing.model:run_mip:430 - Running MIP solver ...
2026-07-03 00:15:57.328 | INFO     | pycaalp.gapp.assembly_digraph:compute_assembly_digraph_complete:395 - Computing assembly digraph...
2026-07-03 00:23:20.123 | INFO     | pycaalp.time_balancing.model:run_mip:430 - Running MIP solver ...
2026-07-03 00:24:32.652 | INFO     | pycaalp.gapp.assembly_digraph:compute_assembly_digraph_complete:395 - Computing assembly digraph...
2026-07-03 00:32:18.848 | INFO     | pycaalp.time_balancing.model:run_mip:430 - Running MIP solver ...
2026-07-03 00:33:51.403 | INFO     | pycaalp.gapp.assembly_digraph:compute_assembly_digraph_complete:395 - Computing assembly digraph...
2026-07-03 00:41:38.117 | INFO     | pycaalp.time_balancing.model:run_mip:430 - Running MIP solver ...
2026-07-03 00:42:51.648 | INFO     | experiments.edge_reduction.scripts.combination_runs:run_full_edge_reduction_change:98 - Running test with: red_perc=60
2026-07-03 00:42:51.651 | INFO     | pycaalp.gapp.assembly_digraph:compute_assembly_digraph_complete:395 - Computing assembly digraph...
2026-07-03 00:50:44.188 | INFO     | pycaalp.time_balancing.model:run_mip:430 - Running MIP solver ...
2026-07-03 00:52:12.842 | INFO     | pycaalp.gapp.assembly_digraph:compute_assembly_digraph_complete:395 - Computing assembly digraph...
2026-07-03 00:59:58.971 | INFO     | pycaalp.time_balancing.model:run_mip:430 - Running MIP solver ...
2026-07-03 01:01:21.596 | INFO     | pycaalp.gapp.assembly_digraph:compute_assembly_digraph_complete:395 - Computing assembly digraph...
2026-07-03 01:08:16.631 | INFO     | pycaalp.time_balancing.model:run_mip:430 - Running MIP solver ...
2026-07-03 01:10:25.138 | INFO     | pycaalp.gapp.assembly_digraph:compute_assembly_digraph_complete:395 - Computing assembly digraph...
2026-07-03 01:18:07.052 | INFO     | pycaalp.time_balancing.model:run_mip:430 - Running MIP solver ...
2026-07-03 01:19:23.393 | INFO     | pycaalp.gapp.assembly_digraph:compute_assembly_digraph_complete:395 - Computing assembly digraph...
2026-07-03 01:26:48.521 | INFO     | pycaalp.time_balancing.model:run_mip:430 - Running MIP solver ...
2026-07-03 01:27:58.290 | INFO     | experiments.edge_reduction.scripts.combination_runs:run_full_edge_reduction_change:98 - Running test with: red_perc=70
2026-07-03 01:27:58.293 | INFO     | pycaalp.gapp.assembly_digraph:compute_assembly_digraph_complete:395 - Computing assembly digraph...
2026-07-03 01:35:24.975 | INFO     | pycaalp.time_balancing.model:run_mip:430 - Running MIP solver ...
2026-07-03 01:36:28.655 | INFO     | pycaalp.gapp.assembly_digraph:compute_assembly_digraph_complete:395 - Computing assembly digraph...
2026-07-03 01:43:41.463 | INFO     | pycaalp.time_balancing.model:run_mip:430 - Running MIP solver ...
2026-07-03 01:44:42.611 | INFO     | pycaalp.gapp.assembly_digraph:compute_assembly_digraph_complete:395 - Computing assembly digraph...
2026-07-03 01:52:12.701 | INFO     | pycaalp.time_balancing.model:run_mip:430 - Running MIP solver ...
2026-07-03 01:53:18.428 | INFO     | pycaalp.gapp.assembly_digraph:compute_assembly_digraph_complete:395 - Computing assembly digraph...
2026-07-03 02:00:52.429 | INFO     | pycaalp.time_balancing.model:run_mip:430 - Running MIP solver ...
2026-07-03 02:02:01.756 | INFO     | pycaalp.gapp.assembly_digraph:compute_assembly_digraph_complete:395 - Computing assembly digraph...
2026-07-03 02:09:09.012 | INFO     | pycaalp.time_balancing.model:run_mip:430 - Running MIP solver ...
2026-07-03 02:10:19.955 | INFO     | __main__:<module>:240 - Running plot_total_time
{0: (np.float64(239.604138), np.float64(1.0181199480917213), np.float64(939.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(441.10183067800244), np.float64(0.0), np.float64(198.89087570799165), np.float64(0.0)), 10: (np.float64(210.54835939999998), np.float64(1.0181199480917213), np.float64(939.0), np.float64(56.08758911122533), np.float64(0.0), np.float64(0.0), np.float64(650.0573421506036), np.float64(59.51013608459401), np.float64(436.6250859385997), np.float64(3.618909119234418)), 20: (np.float64(169.51857859999998), np.float64(1.0181199480917213), np.float64(939.0), np.float64(36.981598997917295), np.float64(0.0), np.float64(0.0), np.float64(617.8076103251951), np.float64(40.587497931361526), np.float64(445.62210071219016), np.float64(6.497485369007167)), 30: (np.float64(317.9475768), np.float64(1.0181199480917213), np.float64(939.0), np.float64(357.3506128658567), np.float64(0.0), np.float64(0.0), np.float64(783.9078628177988), np.float64(350.1122274221371), np.float64(463.55782029819676), np.float64(11.77166474678022)), 40: (np.float64(106.60380419999998), np.float64(1.0181199480917213), np.float64(939.0), np.float64(10.865380931592309), np.float64(0.0), np.float64(0.0), np.float64(566.1644848780066), np.float64(29.823828855286514), np.float64(457.31438972460455), np.float64(19.33097416204392)), 50: (np.float64(89.878139), np.float64(1.0181199480917213), np.float64(939.0), np.float64(19.912660380631625), np.float64(0.0), np.float64(0.0), np.float64(545.4438637299987), np.float64(20.195318696880946), np.float64(453.5795248104085), np.float64(10.63133583930166)), 60: (np.float64(87.48265819999999), np.float64(1.0181199480917213), np.float64(939.0), np.float64(20.673354639737223), np.float64(0.0), np.float64(0.0), np.float64(541.1495281274023), np.float64(15.244990699737713), np.float64(452.15257883760495), np.float64(20.655057195807753)), 70: (np.float64(64.9081828), np.float64(1.0181199480917213), np.float64(939.0), np.float64(3.5714522833155926), np.float64(9.930136612989092e-17), np.float64(0.0), np.float64(508.17870688740516), np.float64(10.933801425892884), np.float64(442.17151637120406), np.float64(10.326437186115909))}
Saved MIP solve time plot in experiments/edge_reduction/sweeps/assembly_2_np_3/lambda_0.1/plots/MIP_solve_time_num_phases_3.svg
2026-07-03 02:10:20.024 | INFO     | __main__:<module>:250 - Running plot_speedup_vs_max_length_lost
Saved speedup_vs_weld_len_degr plot in experiments/edge_reduction/sweeps/assembly_2_np_3/lambda_0.1/plots/speedup_vs_weld_len_degr_num_phases_3.svg
2026-07-03 02:10:20.155 | INFO     | __main__:<module>:253 - Running plot_average_max_time
Saved Max welding length [mm] plot in experiments/edge_reduction/sweeps/assembly_2_np_3/lambda_0.1/plots/Max_welding_length_[mm]_num_phases_3.svg

----------------- λ = 0.2 -----------------
2026-07-02 20:11:47.706 | INFO     | __main__:<module>:193 - Running /home/utg/Work/PyCAALP/experiments/edge_reduction/run.py
2026-07-02 20:11:47.706 | INFO     | __main__:<module>:194 - ASSEMBLY_FNAME='data/assembly_2/assembly_2_parts.json'
2026-07-02 20:11:47.706 | INFO     | __main__:<module>:196 - DFM_FNAME='data/assembly_2/assembly_2_dfm.json'
2026-07-02 20:11:47.706 | INFO     | __main__:<module>:197 - NUM_PHASES=3
2026-07-02 20:11:47.706 | INFO     | __main__:<module>:198 - RES_FNAME='experiments/edge_reduction/sweeps/assembly_2_np_3/lambda_0.2/res.pkl'
2026-07-02 20:11:47.706 | INFO     | experiments.edge_reduction.scripts.combination_runs:run_full_edge_reduction_change:98 - Running test with: red_perc=0
2026-07-02 20:11:47.709 | INFO     | pycaalp.gapp.assembly_digraph:compute_assembly_digraph_complete:395 - Computing assembly digraph...
2026-07-02 20:15:17.811 | INFO     | pycaalp.time_balancing.model:run_mip:430 - Running MIP solver ...
2026-07-02 20:22:25.013 | INFO     | experiments.edge_reduction.scripts.combination_runs:run_full_edge_reduction_change:98 - Running test with: red_perc=10
